,age,sex,race,juv_misd_count,juv_fel_count,juv_other_count,priors_count,two_year_recid,charge_desc_0,charge_desc_F1,charge_desc_F2,charge_desc_F3,charge_desc_M1,charge_desc_M2,c_charge_degree
25,0.1818181818181818,0,1,0.0,0.0,0.0,0.1081081081081081,1,0.0,0.0,0.0,0.0,1.0,0.0,0
26,0.0649350649350649,1,1,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,0.0,1.0,0.0,0
27,0.1948051948051948,1,0,0.0769230769230769,0.2,0.3333333333333333,0.5675675675675675,1,0.0,0.0,1.0,0.0,0.0,0.0,1
28,0.1298701298701298,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
29,0.0259740259740259,0,0,0.0,0.0,0.0,0.054054054054054,0,1.0,0.0,0.0,0.0,0.0,0.0,1
30,0.4155844155844155,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,1.0,0.0,0
31,0.4155844155844155,0,0,0.0,0.0,0.0,0.1891891891891892,0,0.0,0.0,0.0,1.0,0.0,0.0,1
32,0.1298701298701298,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1
33,0.0779220779220778,1,1,0.0,0.0,0.0,0.2432432432432432,1,0.0,0.0,0.0,0.0,1.0,0.0,0
34,0.3896103896103896,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
35,0.1298701298701298,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
36,0.1298701298701298,1,1,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
37,0.1168831168831168,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
38,0.1558441558441558,1,0,0.0,0.0,0.1111111111111111,0.4054054054054054,0,0.0,0.0,1.0,0.0,0.0,0.0,1
39,0.0649350649350649,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
40,0.1428571428571428,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
41,0.3896103896103896,1,0,0.0,0.0,0.0,0.1081081081081081,0,0.0,0.0,0.0,0.0,1.0,0.0,0
42,0.4415584415584415,1,1,0.0,0.0,0.0,0.2162162162162162,0,1.0,0.0,0.0,0.0,0.0,0.0,1
43,0.2077922077922078,1,0,0.0,0.0,0.0,0.1351351351351351,0,0.0,0.0,0.0,1.0,0.0,0.0,1
44,0.2467532467532467,1,1,0.0,0.0,0.0,0.1081081081081081,1,0.0,0.0,0.0,0.0,1.0,0.0,0
45,0.0389610389610389,1,0,0.0,0.0,0.1111111111111111,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
46,0.1298701298701298,1,0,0.0,0.0,0.0,0.1081081081081081,1,1.0,0.0,0.0,0.0,0.0,0.0,1
47,0.5584415584415585,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
48,0.1818181818181818,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
49,0.4805194805194805,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
50,0.3376623376623377,1,0,0.0,0.0,0.0,0.1621621621621621,1,0.0,0.0,0.0,1.0,0.0,0.0,1
51,0.0389610389610389,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
52,0.2597402597402597,1,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,0
53,0.1298701298701298,1,0,0.0,0.0,0.0,0.1351351351351351,1,0.0,0.0,0.0,0.0,1.0,0.0,1
54,0.2727272727272727,1,0,0.0,0.0,0.0,0.054054054054054,0,1.0,0.0,0.0,0.0,0.0,0.0,1
55,0.0389610389610389,1,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,0.0,1.0,0.0,0
56,0.0389610389610389,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
57,0.0909090909090908,0,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,1.0,0.0,0.0,0.0,1
58,0.1688311688311688,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
59,0.2857142857142857,1,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,0
60,0.1428571428571428,1,0,0.0,0.0,0.0,0.2162162162162162,1,0.0,0.0,0.0,0.0,1.0,0.0,0
61,0.0779220779220778,1,0,0.4615384615384615,0.1,0.1111111111111111,0.3783783783783784,1,1.0,0.0,0.0,0.0,0.0,0.0,1
62,0.0129870129870129,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
63,0.0389610389610389,1,0,0.0,0.1,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
64,0.2077922077922078,0,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,0
65,0.0909090909090908,1,1,0.0,0.0,0.0,0.1891891891891892,1,0.0,0.0,0.0,1.0,0.0,0.0,1
66,0.0259740259740259,1,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
67,0.0129870129870129,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
68,0.2597402597402597,1,1,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
69,0.4545454545454545,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
70,0.3246753246753247,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
71,0.1428571428571428,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,1
72,0.2597402597402597,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
73,0.0649350649350649,1,1,0.0769230769230769,0.0,0.2222222222222222,0.2162162162162162,1,0.0,0.0,1.0,0.0,0.0,0.0,1
74,0.1428571428571428,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
75,0.1558441558441558,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
76,0.2597402597402597,0,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
77,0.3116883116883117,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
78,0.0259740259740259,1,0,0.0,0.0,0.0,0.081081081081081,1,0.0,0.0,0.0,1.0,0.0,0.0,1
79,0.2467532467532467,1,1,0.0,0.0,0.0,0.1351351351351351,1,0.0,0.0,0.0,0.0,1.0,0.0,0
80,0.1948051948051948,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
81,0.1818181818181818,1,0,0.0,0.0,0.0,0.1351351351351351,1,0.0,0.0,0.0,1.0,0.0,0.0,1
82,0.2337662337662338,1,0,0.0,0.0,0.0,0.081081081081081,0,0.0,0.0,0.0,1.0,0.0,0.0,1
83,0.2987012987012987,1,1,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
84,0.2857142857142857,1,0,0.0769230769230769,0.0,0.0,0.2702702702702703,1,0.0,0.0,0.0,1.0,0.0,0.0,1
85,0.0389610389610389,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
86,0.1818181818181818,1,0,0.9230769230769232,0.0,0.2222222222222222,0.7567567567567568,1,0.0,0.0,0.0,1.0,0.0,0.0,1
87,0.1558441558441558,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,0
88,0.1428571428571428,0,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
89,0.1558441558441558,1,1,0.0,0.0,0.0,0.3513513513513513,1,1.0,0.0,0.0,0.0,0.0,0.0,1
90,0.4285714285714285,1,1,0.0,0.0,0.0,0.081081081081081,0,0.0,0.0,0.0,0.0,1.0,0.0,0
91,0.1818181818181818,1,0,0.0,0.0,0.0,0.5135135135135136,1,1.0,0.0,0.0,0.0,0.0,0.0,1
92,0.2987012987012987,1,1,0.0,0.0,0.0,0.1621621621621621,0,0.0,0.0,0.0,1.0,0.0,0.0,1
93,0.0779220779220778,0,1,0.0,0.0,0.0,0.054054054054054,0,1.0,0.0,0.0,0.0,0.0,0.0,1
94,0.1428571428571428,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,1.0,0.0,0.0,0.0,0
95,0.2337662337662338,0,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,1.0,0.0,0
96,0.0649350649350649,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
97,0.3246753246753247,1,1,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,0.0,1.0,0.0,0
98,0.1688311688311688,1,0,0.0,0.0,0.0,0.081081081081081,1,0.0,0.0,0.0,1.0,0.0,0.0,1
99,0.1558441558441558,1,1,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,0.0,1.0,0.0,0
100,0.1558441558441558,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,0
101,0.5194805194805194,1,1,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
102,0.0129870129870129,0,0,0.0,0.1,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,1
103,0.3116883116883117,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
104,0.1818181818181818,1,0,0.0,0.0,0.0,0.2162162162162162,1,0.0,0.0,0.0,0.0,0.0,1.0,0
105,0.1818181818181818,0,0,0.0,0.0,0.0,0.1891891891891892,1,0.0,0.0,0.0,1.0,0.0,0.0,1
106,0.1038961038961038,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
107,0.0129870129870129,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
108,0.0909090909090908,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
109,0.5454545454545454,0,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,1.0,0.0,0.0,0.0,1
110,0.4285714285714285,1,0,0.0,0.0,0.0,0.3513513513513513,1,0.0,0.0,0.0,1.0,0.0,0.0,1
111,0.5714285714285714,1,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,1
112,0.1298701298701298,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
113,0.0909090909090908,0,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,0.0,1.0,0.0,0
114,0.2597402597402597,1,1,0.0,0.1,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,0
115,0.1428571428571428,0,1,0.0,0.0,0.0,0.081081081081081,1,0.0,0.0,0.0,1.0,0.0,0.0,1
116,0.1428571428571428,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,1.0,0.0,0.0,0.0,0.0,1
117,0.3766233766233766,1,1,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,1.0,0.0,0
118,0.0389610389610389,1,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,1
119,0.3506493506493507,1,1,0.0,0.0,0.0,0.1621621621621621,1,0.0,0.0,0.0,1.0,0.0,0.0,1
120,0.1558441558441558,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
121,0.0779220779220778,1,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,0.0,1.0,0.0,0
122,0.0519480519480519,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
123,0.1688311688311688,0,0,0.0,0.0,0.0,0.1351351351351351,0,0.0,0.0,0.0,1.0,0.0,0.0,1
124,0.4285714285714285,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,0.0,1.0,0
125,0.5584415584415585,1,0,0.0,0.0,0.0,0.2162162162162162,0,0.0,0.0,0.0,1.0,0.0,0.0,1
126,0.1558441558441558,1,0,0.0,0.0,0.0,0.2162162162162162,1,1.0,0.0,0.0,0.0,0.0,0.0,1
127,0.1168831168831168,1,0,0.0,0.0,0.0,0.1621621621621621,1,0.0,0.0,0.0,0.0,1.0,0.0,0
128,0.4545454545454545,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,1.0,0.0,0.0,0.0,1
129,0.5064935064935066,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
130,0.4805194805194805,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
131,0.0649350649350649,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
132,0.3636363636363637,1,0,0.0,0.0,0.0,0.6216216216216217,1,0.0,0.0,0.0,0.0,1.0,0.0,0
133,0.0519480519480519,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0
134,0.4935064935064935,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
135,0.6103896103896105,1,0,0.0,0.0,0.0,0.081081081081081,0,0.0,0.0,1.0,0.0,0.0,0.0,1
136,0.3376623376623377,1,1,0.0,0.0,0.0,0.2162162162162162,1,0.0,0.0,0.0,0.0,1.0,0.0,0
137,0.2337662337662338,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,0.0,1.0,0.0,0
138,0.2597402597402597,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
139,0.3376623376623377,1,1,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,1.0,0.0,0.0,0.0,1
140,0.1948051948051948,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,1.0,0.0,0
141,0.0519480519480519,0,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,0
142,0.2207792207792208,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,0.0,1.0,0.0,0
143,0.4025974025974025,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,1.0,0.0,0.0,0.0,1
144,0.2337662337662338,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
145,0.3246753246753247,1,1,0.0,0.0,0.0,0.1081081081081081,0,0.0,0.0,0.0,0.0,1.0,0.0,0
146,0.0909090909090908,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
147,0.1038961038961038,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0
148,0.1168831168831168,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
149,0.1168831168831168,0,1,0.0,0.0,0.0,0.1891891891891892,1,0.0,0.0,0.0,1.0,0.0,0.0,1
150,0.2467532467532467,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,1.0,0.0,0.0,1
151,0.1168831168831168,0,0,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,1
152,0.4805194805194805,1,1,0.0,0.0,0.0,0.1891891891891892,1,0.0,0.0,0.0,1.0,0.0,0.0,1
153,0.2467532467532467,1,0,0.0,0.0,0.0,0.4054054054054054,0,0.0,0.0,0.0,1.0,0.0,0.0,1
154,0.1168831168831168,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,0.0,1.0,0.0,0
155,0.4155844155844155,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0
156,0.4155844155844155,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
157,0.2207792207792208,1,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,0.0,1.0,0.0,0
158,0.3766233766233766,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
159,0.2337662337662338,1,1,0.0,0.0,0.0,0.1081081081081081,1,1.0,0.0,0.0,0.0,0.0,0.0,1
160,0.1428571428571428,0,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,1.0,0.0,0.0,1
161,0.2857142857142857,0,0,0.0,0.0,0.0,0.1351351351351351,0,0.0,0.0,0.0,0.0,1.0,0.0,0
162,0.1038961038961038,1,0,0.0,0.0,0.0,0.2972972972972973,1,0.0,0.0,1.0,0.0,0.0,0.0,1
163,0.2337662337662338,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
164,0.4545454545454545,1,0,0.0,0.0,0.0,0.2972972972972973,0,0.0,0.0,0.0,1.0,0.0,0.0,1
165,0.0519480519480519,1,0,0.0,0.0,0.0,0.054054054054054,0,0.0,1.0,0.0,0.0,0.0,0.0,1
166,0.2857142857142857,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
167,0.4285714285714285,1,1,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1
168,0.3116883116883117,1,1,0.0,0.0,0.0,0.3513513513513513,1,0.0,0.0,0.0,1.0,0.0,0.0,1
169,0.4285714285714285,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
170,0.1168831168831168,1,1,0.0,0.0,0.0,0.027027027027027,0,1.0,0.0,0.0,0.0,0.0,0.0,1
171,0.1168831168831168,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,0.0,1.0,1
172,0.0389610389610389,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
173,0.1428571428571428,1,0,0.0,0.0,0.0,0.1081081081081081,0,0.0,0.0,0.0,1.0,0.0,0.0,1
174,0.0779220779220778,1,0,0.0,0.0,0.0,0.1081081081081081,0,0.0,0.0,0.0,1.0,0.0,0.0,1
175,0.1688311688311688,1,0,0.0769230769230769,0.0,0.0,0.3783783783783784,0,0.0,0.0,1.0,0.0,0.0,0.0,1
176,0.4415584415584415,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,0
177,0.1168831168831168,1,0,0.0,0.0,0.0,0.6756756756756757,1,1.0,0.0,0.0,0.0,0.0,0.0,1
178,0.3246753246753247,1,1,0.0,0.0,0.0,0.2162162162162162,1,0.0,0.0,0.0,0.0,1.0,0.0,0
179,0.0779220779220778,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
180,0.0389610389610389,1,1,0.0,0.0,0.1111111111111111,0.027027027027027,1,0.0,0.0,0.0,0.0,1.0,0.0,0
181,0.2337662337662338,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
182,0.2727272727272727,0,0,0.0,0.0,0.0,0.081081081081081,0,0.0,0.0,0.0,1.0,0.0,0.0,1
183,0.1558441558441558,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
184,0.0519480519480519,1,0,0.0,0.0,0.1111111111111111,0.027027027027027,1,1.0,0.0,0.0,0.0,0.0,0.0,1
185,0.0519480519480519,0,1,0.0,0.0,0.4444444444444444,0.1351351351351351,1,1.0,0.0,0.0,0.0,0.0,0.0,1
186,0.0649350649350649,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
187,0.1298701298701298,1,0,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,0
188,0.0129870129870129,1,0,0.0,0.0,0.0,0.027027027027027,1,0.0,0.0,0.0,1.0,0.0,0.0,1
189,0.1428571428571428,1,0,0.0,0.0,0.0,0.054054054054054,1,0.0,0.0,0.0,1.0,0.0,0.0,1
190,0.2597402597402597,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1
191,0.1038961038961038,1,0,0.0,0.0,0.0,0.1081081081081081,0,1.0,0.0,0.0,0.0,0.0,0.0,1
192,0.2337662337662338,0,0,0.0,0.0,0.0,0.054054054054054,0,1.0,0.0,0.0,0.0,0.0,0.0,1
193,0.0129870129870129,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
194,0.0389610389610389,1,0,0.0,0.0,0.1111111111111111,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
195,0.4285714285714285,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
196,0.3766233766233766,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
197,0.0779220779220778,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
198,0.1038961038961038,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
199,0.0389610389610389,1,0,0.0769230769230769,0.0,0.1111111111111111,0.081081081081081,1,0.0,0.0,0.0,0.0,1.0,0.0,0
200,0.0389610389610389,0,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,1.0,0.0,0.0,1
201,0.2857142857142857,0,0,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,0.0,1.0,0.0,0.0,0
202,0.0779220779220778,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
203,0.4285714285714285,1,0,0.0,0.0,0.0,0.081081081081081,1,0.0,0.0,0.0,1.0,0.0,0.0,1
204,0.3116883116883117,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
205,0.2337662337662338,1,1,0.0,0.0,0.0,0.081081081081081,0,1.0,0.0,0.0,0.0,0.0,0.0,1
206,0.6623376623376624,1,1,0.0,0.0,0.0,0.027027027027027,0,0.0,0.0,0.0,0.0,1.0,0.0,0
207,0.3506493506493507,1,1,0.0,0.0,0.0,0.081081081081081,0,1.0,0.0,0.0,0.0,0.0,0.0,1
208,0.0259740259740259,1,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0
209,0.2467532467532467,1,0,0.0,0.0,0.0,0.081081081081081,1,0.0,0.0,0.0,1.0,0.0,0.0,1
210,0.1948051948051948,1,1,0.0,0.0,0.0,0.1351351351351351,0,0.0,0.0,0.0,0.0,1.0,0.0,0
211,0.1948051948051948,1,0,0.0,0.0,0.0,0.1351351351351351,0,0.0,0.0,0.0,0.0,0.0,1.0,0
212,0.0519480519480519,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1
213,0.1948051948051948,1,0,0.0,0.0,0.0,0.1351351351351351,1,0.0,0.0,0.0,1.0,0.0,0.0,1
214,0.2597402597402597,1,0,0.0,0.0,0.0,0.1621621621621621,1,0.0,0.0,1.0,0.0,0.0,0.0,1
215,0.0649350649350649,1,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
216,0.5064935064935066,1,1,0.0,0.0,0.0,0.054054054054054,0,0.0,0.0,1.0,0.0,0.0,0.0,1
217,0.0259740259740259,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0
218,0.0519480519480519,1,0,0.0,0.0,0.1111111111111111,0.1081081081081081,1,0.0,0.0,0.0,0.0,1.0,0.0,0
219,0.5584415584415585,1,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1
